_id,countryId,name,__v
5fbf9bdaa50d35370cffcb08,5fbf95454bc0e11fa470d8d7,Luxembourg,0
5fbf9bdaa50d35370cffcb09,5fbf95454bc0e11fa470d8d7,Namur,0
5fbf9bdaa50d35370cffcb0a,5fbf95454bc0e11fa470d8d7,Oost-Vlaanderen,0
5fbf9bdaa50d35370cffcb0b,5fbf95454bc0e11fa470d8d7,Vlaams Brabant,0
5fbf9bdaa50d35370cffcb0c,5fbf95454bc0e11fa470d8d7,West-Vlaanderen,0
5fbf9bdaa50d35370cffcb0d,5fbf95454bc0e11fa470d8d8,Bale,0
5fbf9bdaa50d35370cffcb0e,5fbf95454bc0e11fa470d8d8,Bam,0
5fbf9bdaa50d35370cffcb0f,5fbf95454bc0e11fa470d8d8,Banwa,0
5fbf9bdaa50d35370cffcb10,5fbf95454bc0e11fa470d8d8,Bazega,0
5fbf9bdaa50d35370cffcb11,5fbf95454bc0e11fa470d8d8,Bougouriba,0
5fbf9bdaa50d35370cffcb12,5fbf95454bc0e11fa470d8d8,Boulgou,0
5fbf9bdaa50d35370cffcb13,5fbf95454bc0e11fa470d8d8,Boulkiemde,0
5fbf9bdaa50d35370cffcb14,5fbf95454bc0e11fa470d8d8,Comoe,0
5fbf9bdaa50d35370cffcb15,5fbf95454bc0e11fa470d8d8,Ganzourgou,0
5fbf9bdaa50d35370cffcb16,5fbf95454bc0e11fa470d8d8,Gnagna,0
5fbf9bdaa50d35370cffcb17,5fbf95454bc0e11fa470d8d8,Gourma,0
5fbf9bdaa50d35370cffcb18,5fbf95454bc0e11fa470d8d8,Houet,0
5fbf9bdaa50d35370cffcb19,5fbf95454bc0e11fa470d8d8,Ioba,0
5fbf9bdaa50d35370cffcb1a,5fbf95454bc0e11fa470d8d8,Kadiogo,0
5fbf9bdaa50d35370cffcb1b,5fbf95454bc0e11fa470d8d8,Kenedougou,0
5fbf9bdaa50d35370cffcb1c,5fbf95454bc0e11fa470d8d8,Komandjari,0
5fbf9bdaa50d35370cffcb1d,5fbf95454bc0e11fa470d8d8,Kompienga,0
5fbf9bdaa50d35370cffcb1e,5fbf95454bc0e11fa470d8d8,Kossi,0
5fbf9bdaa50d35370cffcb1f,5fbf95454bc0e11fa470d8d8,Koupelogo,0
5fbf9bdaa50d35370cffcb20,5fbf95454bc0e11fa470d8d8,Kouritenga,0
5fbf9bdaa50d35370cffcb21,5fbf95454bc0e11fa470d8d8,Kourweogo,0
5fbf9bdaa50d35370cffcb22,5fbf95454bc0e11fa470d8d8,Leraba,0
5fbf9bdaa50d35370cffcb23,5fbf95454bc0e11fa470d8d8,Loroum,0
5fbf9bdaa50d35370cffcb24,5fbf95454bc0e11fa470d8d8,Mouhoun,0
5fbf9bdaa50d35370cffcb25,5fbf95454bc0e11fa470d8d8,Nahouri,0
5fbf9bdaa50d35370cffcb26,5fbf95454bc0e11fa470d8d8,Namentenga,0
5fbf9bdaa50d35370cffcb27,5fbf95454bc0e11fa470d8d8,Naumbiel,0
5fbf9bdaa50d35370cffcb28,5fbf95454bc0e11fa470d8d8,Nayala,0
5fbf9bdaa50d35370cffcb29,5fbf95454bc0e11fa470d8d8,Oubritenga,0
5fbf9bdaa50d35370cffcb2a,5fbf95454bc0e11fa470d8d8,Oudalan,0
5fbf9bdaa50d35370cffcb2b,5fbf95454bc0e11fa470d8d8,Passore,0
